Frame,Object_ID,Class_ID,Class_Name,Confidence_Score,X_Center,Y_Center
369,29,2,car,0.58,199.21704,38.021545
369,149,2,car,0.76,946.37646,165.76796
369,134,6,train,0.6,1732.7251,726.06696
369,148,2,car,0.6,1138.9492,306.9727
369,174,2,car,0.53,986.6431,91.90557
369,180,2,car,0.78,1201.185,77.75594
369,68,0,person,0.52,1851.5444,114.53206
369,185,2,car,0.67,1093.6938,140.02284
369,191,2,car,0.52,945.2685,19.010452
369,193,2,car,0.36,1139.031,18.896515
370,29,2,car,0.57,198.86261,37.353416
370,149,2,car,0.78,945.10583,171.21513
370,134,2,car,0.68,1743.3157,768.4158
370,148,2,car,0.7,1142.2686,315.39142
370,174,2,car,0.54,985.7798,94.21131
370,180,2,car,0.78,1204.315,80.26932
370,68,0,person,0.37,1852.3408,114.48934
370,185,2,car,0.67,1095.9655,142.96002
370,191,2,car,0.54,945.6283,18.584991
370,193,2,car,0.32,1140.0316,18.746439
371,29,2,car,0.58,198.32666,38.594185
371,149,2,car,0.83,944.5414,174.51685
371,134,2,car,0.8,1755.7615,809.878
371,148,2,car,0.59,1145.7299,325.66205
371,174,2,car,0.71,984.5674,95.954605
371,180,2,car,0.76,1204.6702,81.8982
371,68,0,person,0.47,1852.2753,114.33107
371,185,2,car,0.71,1097.4495,145.65518
371,191,2,car,0.53,944.0348,18.917635
371,193,2,car,0.32,1139.7429,18.775139
372,29,2,car,0.59,198.60388,38.87989
372,149,2,car,0.83,943.9107,179.39198
372,134,2,car,0.88,1768.6652,837.3359
372,148,2,car,0.53,1149.8608,334.54492
372,174,2,car,0.76,984.13635,99.33453
372,180,2,car,0.75,1205.854,84.060814
372,68,0,person,0.51,1851.755,114.9588
372,185,2,car,0.72,1097.168,150.2269
372,191,2,car,0.54,942.23315,20.181938
372,193,2,car,0.34,1141.0092,19.53058
373,29,2,car,0.56,197.96153,38.87729
373,149,2,car,0.85,942.88306,182.97966
373,134,2,car,0.8,1783.4777,856.4861
373,148,2,car,0.46,1153.2677,345.67523
373,174,2,car,0.74,982.4652,100.9579
373,180,2,car,0.72,1207.8595,85.40102
373,68,0,person,0.54,1851.6296,115.020004
373,185,2,car,0.66,1097.2341,154.53467
373,191,2,car,0.56,942.60974,20.02211
373,193,2,car,0.37,1141.7942,20.352383
374,29,2,car,0.6,196.96832,38.864964
374,149,2,car,0.85,941.7446,186.71173
374,134,2,car,0.88,1799.8918,874.94336
374,148,2,car,0.52,1157.1533,356.35712
374,174,2,car,0.8,981.6397,102.56557
374,180,2,car,0.71,1210.554,88.14096
374,68,0,person,0.49,1851.8743,114.57008
374,185,2,car,0.56,1097.8551,157.4298
374,191,2,car,0.52,940.9599,20.939724
374,193,2,car,0.5,1142.2087,21.30944
375,29,2,car,0.6,196.81491,37.825138
375,149,2,car,0.79,941.68286,189.16507
375,134,2,car,0.69,1817.0061,894.39276
375,148,2,car,0.56,1160.6243,367.02686
375,174,2,car,0.75,980.57367,104.381485
375,180,2,car,0.68,1213.0665,89.85843
375,68,0,person,0.38,1851.9917,114.638016
375,185,2,car,0.56,1099.3499,160.54436
375,191,2,car,0.54,940.17175,20.972668
375,193,2,car,0.39,1143.045,21.996126
376,29,2,car,0.61,197.52505,37.884155
376,149,2,car,0.77,941.1173,193.99924
376,134,2,car,0.76,1837.0721,918.9498
376,148,2,car,0.59,1164.3718,378.36865
376,174,2,car,0.77,979.7915,107.00009
376,180,2,car,0.71,1214.195,92.54657
376,68,0,person,0.38,1851.9907,114.77823
376,185,2,car,0.5,1099.7609,164.186
376,191,2,car,0.58,940.0884,20.979855
376,193,2,car,0.31,1143.6946,22.983053
377,29,2,car,0.57,198.01357,40.12483
377,149,2,car,0.75,940.5165,199.19675
377,148,2,car,0.42,1169.0684,392.53632
377,174,2,car,0.77,978.954,110.04414
377,180,2,car,0.61,1215.2104,95.080536
377,68,0,person,0.53,1851.2314,114.98121
377,185,2,car,0.57,1102.4473,169.83128
377,191,2,car,0.51,939.26904,22.010715
377,193,2,car,0.37,1144.9701,24.55162
378,29,2,car,0.58,198.12958,41.116817
378,149,2,car,0.79,939.92267,202.97104
378,148,2,car,0.51,1172.5242,404.6729
378,174,2,car,0.81,978.4492,113.85199
378,180,2,car,0.51,1217.0935,97.70709
378,68,0,person,0.55,1851.2087,114.62715
378,185,2,car,0.6,1103.155,174.7972
378,191,2,car,0.6,938.92816,22.704748
378,193,2,car,0.29,1146.1472,24.8028
379,29,2,car,0.61,197.84373,41.16436
379,149,2,car,0.77,938.9752,208.68217
379,148,2,car,0.52,1176.6732,414.8236
379,174,2,car,0.8,978.5091,115.81323
379,180,2,car,0.65,1219.7771,100.06474
379,68,0,person,0.47,1851.8883,114.5509
379,185,2,car,0.6,1104.8589,178.17485
379,191,2,car,0.63,939.6791,22.79655
380,29,2,car,0.56,197.83786,41.367744
380,149,2,car,0.77,938.24414,214.582
380,148,2,car,0.49,1181.4736,432.08875
380,174,2,car,0.79,978.6136,118.46379
380,180,2,car,0.65,1222.3928,103.97906
380,68,0,person,0.5,1852.0845,114.5956
380,185,2,car,0.56,1106.9124,180.88055
380,191,2,car,0.6,938.8158,23.252071
380,193,2,car,0.33,1149.0164,26.24361
381,29,2,car,0.56,198.89331,41.60462
381,149,2,car,0.84,937.03094,219.73515
381,148,2,car,0.55,1186.5118,448.5133
381,174,2,car,0.79,977.6884,120.7159
381,180,2,car,0.48,1224.608,107.26834
381,68,0,person,0.53,1851.714,114.37676
381,185,2,car,0.53,1107.0615,186.3392
381,191,2,car,0.61,937.7111,23.76496
381,193,2,car,0.26,1149.9484,26.937408
382,29,2,car,0.57,198.20769,40.888885
382,149,2,car,0.81,936.4551,224.20435
382,148,2,car,0.49,1191.4037,464.33362
382,174,2,car,0.68,976.601,123.062775
382,180,2,car,0.61,1228.3463,111.31622
382,68,0,person,0.44,1852.4341,115.06117
382,185,2,car,0.7,1108.1814,192.59198
382,191,2,car,0.62,937.8907,24.06938
382,193,2,car,0.34,1151.2188,27.441004
382,202,2,car,0.35,1062.9375,23.387842
383,29,2,car,0.52,198.73642,41.575012
383,149,2,car,0.73,935.151,228.13539
383,148,2,car,0.62,1197.0905,480.66275
383,174,2,car,0.71,973.97394,127.1656
383,180,2,car,0.65,1230.7108,113.6797
383,68,0,person,0.49,1852.4966,114.52934
383,185,2,car,0.72,1109.1327,196.91545
383,191,2,car,0.52,934.62854,25.163622
383,193,2,car,0.52,1151.4407,28.664478
383,202,2,car,0.36,1064.6256,23.366241
384,29,2,car,0.54,199.10815,41.72705
384,149,2,car,0.79,934.65186,232.07077
384,148,2,car,0.56,1204.3264,508.54434
384,174,2,car,0.73,973.1928,130.42146
384,180,2,car,0.7,1233.4076,116.73788
384,68,0,person,0.45,1852.7996,114.973785
384,185,2,car,0.71,1110.6593,199.71454
384,191,2,car,0.47,933.01184,26.277887
384,193,2,car,0.45,1153.0337,29.534302
384,202,2,car,0.3,1064.221,25.036112
385,29,2,car,0.52,199.0154,41.686295
385,149,2,car,0.8,933.6296,238.64719
385,148,2,car,0.72,1211.0801,523.6734
385,174,2,car,0.72,972.5751,132.7545
385,180,2,car,0.73,1236.5663,120.155624
385,68,0,person,0.42,1852.9967,115.715645
385,185,2,car,0.72,1111.8706,204.65082
385,191,2,car,0.44,934.6598,26.162174
385,193,2,car,0.52,1154.1062,30.987568
385,202,2,car,0.33,1064.2219,26.804358
386,29,2,car,0.48,199.65665,42.797028
386,149,2,car,0.76,933.2013,245.05447
386,148,2,car,0.63,1218.5698,541.8844
386,174,2,car,0.72,971.6942,135.59216
386,180,2,car,0.68,1239.3248,123.19353
386,68,0,person,0.46,1852.3354,116.048294
386,185,2,car,0.75,1113.4951,211.2901
386,191,2,car,0.39,933.65515,28.157635
386,193,2,car,0.42,1155.2874,32.030853
387,29,2,car,0.55,198.47461,44.52027
387,149,2,car,0.73,932.3884,250.86499
387,148,2,car,0.65,1225.8312,565.1303
387,174,2,car,0.66,970.6065,140.75327
387,180,2,car,0.69,1242.5352,126.26877
387,68,0,person,0.45,1853.178,116.68674
387,185,2,car,0.62,1116.2559,218.94165
387,191,2,car,0.46,932.05426,29.765821
387,193,2,car,0.46,1155.9296,38.681488
388,29,2,car,0.52,199.22765,45.530144
388,149,2,car,0.76,931.0333,258.888
388,148,2,car,0.48,1233.7412,590.93115
388,174,2,car,0.68,969.51135,144.7249
388,180,2,car,0.59,1245.8337,130.52904
388,68,0,person,0.35,1853.8994,116.464386
388,185,2,car,0.69,1117.2163,226.63242
388,191,2,car,0.53,931.03,32.248928
388,193,2,car,0.57,1156.4795,41.887672
389,29,2,car,0.64,200.70529,50.427467
389,149,2,car,0.74,930.64575,266.13196
389,148,2,car,0.43,1241.9583,618.254
389,174,2,car,0.71,967.80286,149.7355
389,180,2,car,0.74,1248.5487,139.05478
389,68,0,person,0.26,1853.0704,122.07231
389,185,2,car,0.46,1119.125,236.5842
389,191,2,car,0.51,929.16956,37.659767
389,193,2,car,0.64,1157.6473,46.754635
390,29,2,car,0.65,202.76059,52.158825
390,149,2,car,0.68,929.6111,275.04343
390,148,2,car,0.77,1251.7664,648.75903
390,174,2,car,0.73,967.3225,155.13947
390,180,2,car,0.68,1251.1382,145.64114
390,68,0,person,0.47,1853.2119,126.12315
390,185,2,car,0.55,1121.3153,243.6094
390,191,2,car,0.49,927.4373,39.80145
390,193,2,car,0.53,1159.3033,49.12668
390,206,2,car,0.4,416.40323,21.572632
391,29,2,car,0.6,201.09613,54.736427
391,149,2,car,0.76,928.5748,283.53165
391,148,2,car,0.72,1262.2166,682.69006
391,174,2,car,0.77,966.01733,160.45021
391,180,2,car,0.75,1254.1313,150.52824
391,68,0,person,0.57,1853.1807,127.20882
391,185,2,car,0.68,1123.9465,251.2173
391,191,2,car,0.41,927.1073,42.062565
391,193,2,car,0.66,1160.604,52.024353
391,206,2,car,0.41,416.4463,22.540716
392,29,2,car,0.64,201.6842,57.3872
392,149,2,car,0.69,928.2471,291.19424
392,148,2,car,0.84,1273.0518,716.0485
392,174,2,car,0.8,965.5354,166.63269
392,180,2,car,0.78,1258.7554,155.33115
392,68,0,person,0.4,1853.7051,127.960846
392,185,2,car,0.67,1126.6383,259.2185
392,191,2,car,0.37,926.8885,46.79509
392,193,2,car,0.65,1162.8907,56.213737
392,206,2,car,0.45,416.7445,24.133238
393,29,2,car,0.68,204.18642,58.76573
393,149,2,car,0.7,926.3545,302.08307
393,148,2,car,0.85,1285.5906,754.9398
393,174,2,car,0.77,965.6909,171.36673
393,180,2,car,0.84,1262.3286,162.26965
393,68,0,person,0.48,1853.8965,128.68303
393,185,2,car,0.55,1129.3264,268.57324
393,191,2,car,0.39,925.6196,50.144608
393,193,2,car,0.72,1165.1304,59.907097
393,206,2,car,0.44,417.83823,25.907682
393,202,2,car,0.35,1065.8281,51.16082
394,29,2,car,0.72,204.1831,61.89743
394,149,2,car,0.8,924.81866,311.60324
394,148,2,car,0.74,1299.2932,797.7162
394,174,2,car,0.81,963.91455,177.70404
394,180,2,car,0.82,1265.927,168.7956
394,68,0,person,0.34,1853.5212,130.431
394,185,2,car,0.58,1130.8733,277.36566
394,191,2,car,0.49,924.50165,55.288483
394,193,2,car,0.69,1166.3467,62.721462
394,206,2,car,0.54,417.14697,30.601189
394,202,2,car,0.52,1066.7368,53.51792
395,29,2,car,0.71,204.49289,68.825226
395,149,2,car,0.73,924.28674,326.0475
395,148,2,car,0.73,1314.0431,840.2046
395,174,2,car,0.72,963.8343,187.068
395,180,2,car,0.84,1269.4014,178.44855
395,68,0,person,0.4,1852.5518,136.06688
395,185,2,car,0.63,1133.235,290.17578
395,191,2,car,0.65,923.9087,63.345886
395,193,2,car,0.65,1167.2625,72.64702
395,206,2,car,0.68,418.07736,37.175877
395,202,2,car,0.45,1066.6576,61.92694
396,29,2,car,0.72,205.90985,72.8479
396,149,2,car,0.85,923.43066,338.15436
396,148,2,car,0.43,1329.0955,866.8078
396,174,2,car,0.67,963.80383,194.45485
396,180,2,car,0.8,1272.8186,187.4258
396,68,0,person,0.39,1852.9404,139.09427
396,185,2,car,0.7,1134.8086,300.99387
396,191,2,car,0.58,923.40063,67.23035
396,193,2,car,0.74,1167.9684,77.707016
396,206,2,car,0.66,419.148,39.68493
396,202,2,car,0.49,1067.6907,68.06261
397,29,2,car,0.57,206.64508,78.049904
397,149,2,car,0.7,922.1721,352.00427
397,148,2,car,0.52,1342.7727,886.11975
397,174,2,car,0.75,961.48883,203.55418
397,180,2,car,0.79,1277.1709,196.91647
397,68,0,person,0.35,1853.9661,146.36533
397,185,2,car,0.62,1137.5083,314.02014
397,191,2,car,0.57,922.5499,72.43839
397,193,2,car,0.8,1169.3364,83.62557
397,206,2,car,0.65,418.13565,45.149384
397,202,2,car,0.45,1067.3643,74.33091
397,210,2,car,0.45,1108.5613,45.77423
397,211,2,car,0.35,507.51526,29.713814
398,29,2,car,0.67,206.94585,83.84219
398,149,2,car,0.84,920.05634,366.3371
398,148,2,car,0.52,1351.0232,907.62494
398,174,2,car,0.74,961.6411,212.1425
398,180,2,car,0.8,1282.4052,207.22491
398,68,0,person,0.45,1852.674,153.12056
398,185,2,car,0.65,1139.7806,327.42108
398,191,2,car,0.47,922.0051,81.01109
398,193,2,car,0.74,1169.7278,90.195786
398,206,2,car,0.72,418.7439,51.359966
398,202,2,car,0.59,1068.6199,79.16736
398,210,2,car,0.42,1109.3042,53.235046
398,211,2,car,0.46,509.97305,38.816326
399,29,2,car,0.58,207.19826,88.72381
399,149,2,car,0.74,918.5537,378.66107
399,148,2,car,0.55,1356.9836,929.8097
399,174,2,car,0.71,961.05237,221.41217
399,180,2,car,0.68,1286.6632,216.23271
399,68,0,person,0.3,1852.3333,159.25455
399,185,2,car,0.58,1143.0183,340.29205
399,191,2,car,0.54,921.89294,87.316246
399,193,2,car,0.67,1172.098,96.3713
399,206,2,car,0.69,419.57687,56.80887
399,202,2,car,0.6,1069.0325,86.097534
399,211,2,car,0.48,509.21204,41.726585
400,29,2,car,0.63,206.81123,92.11142
400,149,2,car,0.75,916.9673,389.05777
400,148,2,car,0.59,1365.9447,953.0918
400,174,2,car,0.73,959.8267,228.36469
400,180,2,car,0.74,1290.2717,223.30377
400,68,0,person,0.53,1852.1414,161.58305
400,185,2,car,0.59,1146.5691,351.60602
400,191,2,car,0.5,921.9053,90.04864
400,193,2,car,0.67,1172.921,101.91884
400,206,2,car,0.69,419.6737,59.52672
400,202,2,car,0.38,1069.4702,90.65016
400,211,2,car,0.38,509.6501,42.21856
400,210,2,car,0.29,1111.9679,63.319695
401,29,2,car,0.65,207.99997,94.12463
401,149,2,car,0.75,914.9606,400.56152
401,174,2,car,0.71,959.80316,233.89218
401,180,2,car,0.7,1295.0979,229.34949
401,68,0,person,0.56,1853.089,161.857
401,185,2,car,0.51,1149.2921,360.9356
401,191,2,car,0.56,921.12964,92.74716
401,193,2,car,0.68,1174.9048,105.44672
401,206,2,car,0.73,419.28766,60.63189
401,202,2,car,0.4,1069.6035,93.53108
401,211,2,car,0.54,509.32733,43.711895
401,210,2,car,0.48,1113.374,65.18038
402,29,2,car,0.61,208.56589,95.00032
402,149,2,car,0.78,913.2041,411.49298
402,174,2,car,0.67,958.31616,238.46606
402,180,2,car,0.75,1300.1333,235.74658
402,68,0,person,0.51,1853.1434,162.98
402,185,2,car,0.66,1153.6024,373.66473
402,191,2,car,0.69,919.63666,94.767
402,193,2,car,0.65,1176.1965,107.72577
402,206,2,car,0.71,419.5546,61.546753
402,202,2,car,0.48,1070.4761,95.37456
402,211,2,car,0.49,510.2681,44.798393
402,210,2,car,0.44,1115.0922,66.40051
403,29,2,car,0.71,209.19202,95.81552
403,149,2,car,0.77,912.1654,423.58514
403,174,2,car,0.61,957.2461,244.14752
403,180,2,car,0.76,1305.5524,242.41995
403,68,0,person,0.49,1853.2871,163.61993
403,185,2,car,0.63,1158.1215,384.04727
403,191,2,car,0.7,917.51855,97.09115
403,193,2,car,0.62,1177.846,109.64142
403,206,2,car,0.67,419.9931,61.858196
403,202,2,car,0.54,1071.1304,97.52349
403,211,2,car,0.54,510.5135,46.945538
403,210,2,car,0.43,1116.9551,68.41997
404,29,2,car,0.69,209.88675,96.04228
404,149,2,car,0.79,911.61304,433.29865
404,174,2,car,0.74,955.9396,248.86954
404,180,2,car,0.78,1310.2402,249.7131
404,68,0,person,0.54,1854.9441,162.39458
404,185,2,car,0.61,1162.3286,395.5077
404,191,2,car,0.61,917.87286,98.855606
404,193,2,car,0.69,1179.489,112.869675
404,206,2,car,0.56,420.9887,63.42791
404,202,2,car,0.54,1071.9606,100.48015
404,211,2,car,0.56,510.62143,48.339806
404,210,2,car,0.48,1118.418,70.46576
405,29,2,car,0.7,210.36423,98.38391
405,149,2,car,0.73,909.7422,445.77844
405,174,2,car,0.66,955.54034,255.97086
405,180,2,car,0.78,1316.3586,255.94225
405,68,0,person,0.46,1854.1198,166.01776
405,185,2,car,0.53,1166.4028,406.779
405,191,2,car,0.72,917.82117,101.31775
405,193,2,car,0.65,1183.1833,116.183395
405,206,2,car,0.55,421.9632,65.324326
405,202,2,car,0.54,1073.0808,102.24272
405,211,2,car,0.59,511.02277,49.963127
405,210,2,car,0.41,1118.7125,74.41756
406,29,2,car,0.67,210.6008,100.22955
406,149,2,car,0.71,907.3913,460.5452
406,174,2,car,0.73,955.17505,262.27197
406,180,2,car,0.71,1323.6096,263.0267
406,68,0,person,0.53,1855.6371,169.57718
406,185,2,car,0.73,1169.8839,422.73254
406,191,2,car,0.74,916.73865,104.36647
406,193,2,car,0.6,1185.9563,119.41882
406,206,2,car,0.47,422.5725,67.39096
406,202,2,car,0.53,1073.3157,103.609
406,211,2,car,0.57,511.38492,52.276146
406,210,2,car,0.3,1120.7455,79.08725
406,230,2,car,0.37,596.0416,44.893837
407,29,2,car,0.64,211.17609,102.513275
407,149,2,car,0.81,905.21655,474.7155
407,174,2,car,0.69,952.8014,269.94147
407,180,2,car,0.7,1328.3003,273.42865
407,68,0,person,0.54,1855.4779,173.48174
407,185,2,car,0.71,1174.7329,439.57758
407,191,2,car,0.67,915.40576,109.82008
407,193,2,car,0.67,1188.8953,125.398384
407,206,2,car,0.47,424.0608,68.93674
407,202,2,car,0.6,1074.8804,108.6642
407,211,2,car,0.51,512.7804,53.540024
407,230,2,car,0.37,596.62976,47.446854
408,29,2,car,0.64,212.56778,106.04852
408,149,2,car,0.8,903.5144,491.8545
408,174,2,car,0.69,951.13403,279.60052
408,180,2,car,0.78,1333.0806,283.24225
408,68,0,person,0.5,1854.9712,176.74066
408,185,2,car,0.76,1179.2397,454.91455
408,191,2,car,0.63,916.61523,114.71724
408,193,2,car,0.82,1190.6084,131.92351
408,206,2,car,0.48,425.2666,74.163185
408,202,2,car,0.61,1074.737,112.6923
408,211,2,car,0.39,513.579,58.12892
408,210,2,car,0.29,1124.1667,85.61453
409,29,2,car,0.72,213.08498,109.57766
409,149,2,car,0.84,901.97473,508.43143
409,174,2,car,0.62,950.4968,288.50922
409,180,2,car,0.74,1342.5555,293.1534
409,68,0,person,0.46,1855.8301,179.96635
409,185,2,car,0.72,1184.3496,475.7547
409,191,2,car,0.64,915.17334,118.21585
409,193,2,car,0.8,1191.4548,137.19165
409,206,2,car,0.54,424.51752,78.26514
409,202,2,car,0.57,1074.6381,114.96922
409,211,2,car,0.38,513.3426,60.491867
409,210,2,car,0.46,1124.7192,90.442474
410,29,2,car,0.69,212.59451,111.57114
410,149,2,car,0.7,900.57715,525.4535
410,174,2,car,0.63,949.21124,294.64508
410,180,2,car,0.77,1348.4935,301.16812
410,68,0,person,0.56,1857.3167,180.8147
410,185,2,car,0.61,1189.8289,488.94354
410,191,2,car,0.67,913.06757,120.5098
410,193,2,car,0.57,1193.6095,140.22417
410,206,2,car,0.48,424.70416,80.4801
410,202,2,car,0.55,1076.2932,118.31304
410,211,2,car,0.35,511.9879,61.789818
410,210,2,car,0.38,1124.9072,91.80971
410,232,2,car,0.37,957.7234,45.298637
411,29,2,car,0.62,213.27362,112.57643
411,149,2,car,0.71,898.2937,540.9529
411,174,2,car,0.67,949.33887,300.5005
411,180,2,car,0.68,1353.5537,308.80008
411,68,0,person,0.56,1857.2568,182.81909
411,185,2,car,0.64,1195.3004,505.03687
411,191,2,car,0.66,913.0548,121.88492
411,193,2,car,0.69,1195.8774,142.68245
411,206,2,car,0.5,425.47266,82.392586
411,202,2,car,0.45,1077.0602,120.93332
411,211,2,car,0.43,512.9608,62.847763
411,210,2,car,0.34,1126.9366,92.95552
411,232,2,car,0.27,958.47125,45.833626
411,235,2,car,0.4,1054.7825,63.3173
412,29,2,car,0.57,212.98868,114.20509
412,149,2,car,0.71,894.16425,559.01166
412,174,2,car,0.64,947.6239,307.9676
412,180,2,car,0.73,1360.4843,316.8794
412,68,0,person,0.46,1857.3074,183.46298
412,185,2,car,0.6,1200.9985,527.79407
412,191,2,car,0.69,913.063,126.689545
412,193,2,car,0.74,1197.5756,146.01245
412,206,2,car,0.49,423.38354,83.92587
412,202,2,car,0.43,1077.5093,124.57591
412,211,2,car,0.35,513.69525,63.441456
412,210,2,car,0.47,1129.7908,95.62918
412,232,2,car,0.31,959.54663,47.80967
412,235,2,car,0.3,1055.6777,66.254364
413,29,2,car,0.64,213.52951,115.71237
413,149,2,car,0.81,892.5901,579.02637
413,174,2,car,0.67,947.1817,314.93735
413,180,2,car,0.69,1367.3796,326.74518
413,68,0,person,0.46,1856.8005,184.95596
413,185,2,car,0.69,1205.785,550.91144
413,191,2,car,0.57,911.7554,129.09682
413,193,2,car,0.65,1200.47,150.1574
413,206,2,car,0.4,427.19104,83.231705
413,202,2,car,0.63,1078.2703,130.19084
413,211,2,car,0.32,514.6343,63.832382
413,210,2,car,0.55,1131.0232,99.79438
413,235,2,car,0.58,1055.6179,68.4471
414,29,2,car,0.72,213.8789,118.4371
414,149,2,car,0.77,889.2931,598.4496
414,174,2,car,0.71,946.35223,322.49713
414,180,2,car,0.57,1378.1484,336.62848
414,68,0,person,0.49,1855.9479,185.25389
414,185,2,car,0.59,1212.6401,567.429
414,191,2,car,0.65,910.1588,130.88531
414,193,2,car,0.77,1200.3544,153.68816
414,206,2,car,0.41,427.5613,84.80563
414,202,2,car,0.68,1078.2571,132.16751
414,211,2,car,0.44,514.3221,66.72065
414,210,2,car,0.47,1131.4518,102.25403
414,235,2,car,0.56,1055.5454,70.608574
414,232,2,car,0.33,960.4204,51.893005
415,29,2,car,0.73,214.09033,118.828514
415,149,2,car,0.8,886.95593,618.5645
415,174,2,car,0.75,945.5682,329.69995
415,180,2,car,0.59,1384.7727,344.24628
415,68,0,person,0.45,1858.0037,184.41885
415,185,2,car,0.65,1219.6774,585.153
415,191,2,car,0.62,908.88354,134.52629
415,193,2,car,0.75,1203.0801,156.58199
415,206,2,car,0.49,428.2505,85.46327
415,202,2,car,0.59,1079.2888,134.71143
415,211,2,car,0.45,514.4505,67.54562
415,210,2,car,0.28,1133.4592,102.65845
415,235,2,car,0.45,1055.2424,70.78991
415,232,2,car,0.33,961.83624,53.106308
416,29,2,car,0.7,214.9599,118.21295
416,149,2,car,0.62,882.4276,642.6506
416,174,2,car,0.88,943.9796,336.7513
416,180,2,car,0.67,1392.6307,352.67206
416,68,0,person,0.39,1858.0398,185.08138
416,185,2,car,0.71,1226.7158,601.7015
416,191,2,car,0.55,909.74634,136.41797
416,193,2,car,0.76,1206.407,160.27255
416,206,2,car,0.57,427.87708,86.096344
416,202,2,car,0.58,1079.2017,136.16472
416,211,2,car,0.46,515.4828,69.45859
416,210,2,car,0.38,1134.7024,104.33215
416,235,2,car,0.43,1055.4352,71.754845
416,232,2,car,0.27,960.8019,55.28817
417,29,2,car,0.79,215.5886,120.72117
417,149,2,car,0.81,879.3557,662.7624
417,174,2,car,0.79,942.4762,342.89655
417,180,2,car,0.78,1401.2222,363.4834
417,68,0,person,0.39,1857.5992,186.207
417,185,2,car,0.67,1234.5758,622.8499
417,191,2,car,0.58,908.475,138.15097
417,193,2,car,0.78,1209.1406,163.34653
417,206,2,car,0.46,428.48874,87.29078
417,202,2,car,0.59,1079.352,138.05138
417,211,2,car,0.55,515.74384,71.460144
417,210,2,car,0.55,1136.7812,107.01647
417,235,2,car,0.42,1055.4899,72.703636
417,232,2,car,0.4,961.7726,56.70117
417,230,2,car,0.27,602.14197,65.590454
418,29,2,car,0.76,215.6506,120.920044
418,149,2,car,0.75,874.96704,687.32874
418,174,2,car,0.74,940.5082,351.12128
418,180,2,car,0.69,1409.5624,373.44226
418,68,0,person,0.36,1858.2217,187.77368
418,185,2,car,0.71,1244.0586,644.1515
418,191,2,car,0.63,907.2179,140.161
418,193,2,car,0.74,1212.2375,166.51477
418,206,2,car,0.47,428.70853,87.60535
418,202,2,car,0.69,1079.8657,140.25464
